268,267,00000
268,269,00011
269,136,001
270,150,001
270,151,0010
270,143,0010
270,142,001
271,144,001
271,137,0010
271,149,0010
271,272,00010
272,148,0011
272,138,0011
272,273,00010
273,147,001
274,139,001
276,277,00000
277,147,001
276,277,00000
277,147,001
278,139,001
278,279,00010
279,139,001
280,281,00010
281,146,0011
281,140,0011
281,282,00010
282,141,0010
282,145,0010
282,144,001
283,142,001
283,284,00010
284,285,00010
285,286,00010
286,169,001
287,171,001
287,288,00010
288,170,001
289,169,001
289,290,00011
290,152,0011
290,168,0011
290,150,001
291,136,001
291,292,00000
292,74,001
293,80,001
293,76,0011
293,72,0011
293,294,00010
294,73,0010
294,75,0010
295,74,001
295,60,0001











