
节点表：
label:1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63
type: 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 
label:64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 
type: 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   
label：120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165
type:   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
 
 
属性表：
1,2,000
3,4,000
5,7,000
6,8,000
7,8,000
9,12,000
10,11,000
11,13,000
12,14,000
15,16,000
16,47,000
17,18,000
18,19,000
19,20,000
21,40,000
22,27,000
23,24,000
24,25,000
25,26,000
28,40,000
28,60,000
29,41,000
29,33,000
30,61,000
31,32,000
34,39,000
35,36,000
36,37,000
37,38,000
41,42,000
43,44,000
44,45,000
45,46,000
48,53,000
49,50,000
50,51,000
51,52,000
54,55,000
54,56,000
57,58,000
55,59,000
62,63,000
64,7,001
64,65,00011
65,1,0010
65,3,0010
65,66,00010
66,67,00000
67,68,00011
68,69,00010
69,70,00000
70,71,00001
71,72,00000
72,73,00010
73,5,0010
73,9,0010
73,7,001
74,12,001
74,75,00011
75,17,0011
75,26,0011
76,25,001
77,18,001
77,78,00011
78,79,00010
79,80,00010
80,81,00010
81,82,00000
82,83,00011
83,84,00010
84,85,00000
85,86,00010
86,18,001
87,25,001
87,88,00011
88,23,0011
88,20,0011
88,89,00010
89,90,00011
90,91,00010
91,92,00010
92,93,00010
93,94,00000
94,95,00010
95,28,001
96,54,001
96,97,00010
97,56,0011
97,60,0011
97,30,001
98,62,001
99,62,001
99,100,00001
100,63,001
101,31,001
101,32,0010
101,58,0010
101,102,00001
102,57,0010
102,61,0010
102,30,001
103,59,0011
103,33,0011
103,31,001
103,104,00010
104,55,001
105,29,001
105,106,00010
106,107,00000
107,108,00010
108,109,00010
109,110,00010
110,111,00011
111,112,00000
112,113,00011
113,50,001
114,45,001
114,115,00010
115,116,00000
116,117,00010
117,118,00011
118,119,00000
119,120,00010
120,121,00010
121,122,00010
122,123,00011
123,45,001
124,50,001
124,125,00011
125,47,0010
125,48,0010
125,16,0010
125,38,0010
125,126,00010
126,39,0011
126,13,0011
126,127,00000
127,128,00010
128,129,00010
129,11,001
130,8,001
130,131,00011
131,4,0010
131,2,0010
131,132,00010
132,133,00000
133,134,00011
134,135,00010
135,136,00010
136,137,00010
137,138,00000
138,139,00010
139,6,0010
139,10,0010
139,8,001
140,11,001
140,141,00011
141,46,0011
141,49,0011
141,53,001
142,42,0010
142,143,00010
143,42,0010
143,53,0010
143,144,00011
144,50,001
145,45,001
145,146,00011
146,147,00010
147,148,00010
148,149,00010
149,150,00000
150,151,00011
151,152,00010
152,153,00000
153,154,00010
154,45,001
155,50,001
155,156,00011
156,52,0011
156,43,0011
156,157,00000
157,158,00011
158,159,00010
159,160,00010
160,161,00010
161,162,00000
162,163,00010
163,29,001
164,55,001
164,165,00000
165,59,0011
165,33,0011
165,31,001
